"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5","NA","NA.1","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA.10","NA.11"
"1","bird","blank","cattle","chimpanzee","elephant","forest buffalo","gorilla","hippopotamus","human","hyena","large ungulate","leopard","lion","other (non-primate)","other (primate)","pangolin","porcupine","reptile","rodent","small antelope","small cat","wild dog","duiker","hog"
"2","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"3","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"4","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"5","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"6","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"7","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"8","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"9","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"10","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"11","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"12","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"13","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"14","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"15","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"16","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"17","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"18","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"19","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"20","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"21","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"22","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"23","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"24","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"25","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"26","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"27","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"28","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"29","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"30","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"31","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"32","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"33","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"34","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"35","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"36","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"37","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"38","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"39","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"40","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"41","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"42","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"43","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"44","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"45","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"46","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"47","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"48","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
"49","0.00018446369","0.9863402","1.7834714e-06","0.00018829237","1.3382727e-05","2.3087846e-06","3.6037277e-06","2.9867338e-06","0.012255964","2.957257e-06","1.6156293e-06","3.208572e-06","5.4500956e-06","4.9644797e-05","0.0016551969","1.9189654e-06","1.1409201e-05","9.53878e-06","0.00020653187","4.777792e-06","3.8399136e-07","3.0823335e-06","0.00027670752","3.6806134e-05"
